Temperature,Precipitation,Humidity,WindSpeed,WindDir,CloudCover,Pressure
20.440245,0.0,38.135612,9.511088,150.52411,90.0,1006.3
20.640245,0.0,35.61697,8.78872,145.00798,79.0,1005.7
21.010244,0.0,32.812637,7.653705,138.81407,79.0,1005.3
20.850245,0.0,33.609726,7.172949,107.52557,50.0,1004.8
20.020245,0.0,36.523987,7.208994,92.862404,93.0,1004.7
18.110245,0.0,40.736805,8.4042845,99.86581,95.0,1004.7
15.210245,0.0,46.52824,9.346143,105.64224,82.0,1005.2
13.450245,0.0,54.27189,9.659814,116.56505,45.0,1006.0
12.570246,0.0,59.182995,9.387651,122.47119,58.0,1006.3
12.190246,0.0,59.0027,6.8777895,132.8789,39.0,1006.7
11.940246,0.0,61.87163,5.634891,153.43495,92.0,1007.0
11.140245,0.0,67.90581,8.913181,136.63657,97.0,1006.9
10.8102455,0.0,72.33136,7.10031,149.53445,91.0,1007.5
11.180245,0.3,74.02496,3.8939953,123.69006,77.0,1007.6
11.010245,0.2,76.541,4.6102495,128.6598,78.0,1007.6
10.840245,0.2,80.8975,2.968636,165.96376,50.0,1007.9
10.960245,0.2,83.614655,3.6,216.8699,61.0,1008.7
11.030245,0.2,84.31041,7.754637,248.1986,67.0,1010.6
11.540245,0.4,80.55689,3.6179552,264.28943,85.0,1012.1
11.970245,0.6,79.31281,1.9386592,111.80141,89.0,1012.9
12.780245,0.3,77.73114,2.2768397,161.56505,98.0,1013.8
13.910245,0.3,72.43071,10.538843,262.14667,93.0,1014.9
13.600245,0.5,74.81899,13.084402,262.09283,100.0,1015.4
13.170245,0.6,76.43594,14.917212,250.25317,100.0,1016.8
12.960245,0.4,77.65469,12.303366,249.44395,99.0,1017.8
12.850245,0.3,76.69415,9.504272,232.69606,100.0,1018.2
12.790245,0.2,75.03228,7.491114,215.21759,100.0,1018.5
12.530245,0.1,73.66529,5.8048253,209.74489,99.0,1018.6
12.290245,0.1,74.025635,4.829907,206.56505,99.0,1018.6
11.700245,0.1,79.6513,3.319036,192.52881,100.0,1018.9
11.480246,0.1,79.07546,3.4152596,161.56505,98.0,1019.4
11.050245,0.0,80.65106,4.3498964,155.55605,98.0,1020.1
10.850245,0.0,81.00996,4.6800003,157.38013,94.0,1020.2
9.620245,0.0,91.293106,4.1046314,164.74487,94.0,1020.1
9.460245,0.0,91.969765,5.0911684,171.8699,98.0,1020.5
9.200245,0.0,92.58278,4.896529,162.89728,96.0,1020.9
9.160245,0.0,93.08801,3.671294,168.69006,95.0,1021.2
9.080245,0.2,94.29976,2.7416782,156.8014,100.0,1021.4
8.750245,0.1,95.51606,3.0547013,135.0,100.0,1021.3
8.740245,0.2,95.25468,3.096837,125.537674,100.0,1021.1
9.0602455,0.2,94.62125,3.0547013,135.0,100.0,1021.1
9.660245,0.2,94.39416,3.6,143.1301,82.0,1021.4
10.980246,0.0,90.10471,2.0364676,135.0,49.0,1021.7
12.300245,0.0,84.12142,1.484318,75.96376,54.0,1021.5
13.790245,0.0,77.89205,3.096837,35.53766,54.0,1021.4
15.820246,0.3,66.434326,6.989936,34.508514,37.0,1021.2
17.150246,0.2,61.93186,6.792466,57.994614,85.0,1020.6
17.910246,0.1,61.654087,2.8116899,39.805573,99.0,1020.2
18.840246,0.0,58.77206,4.452954,345.96375,79.0,1019.8
19.180244,0.0,58.69852,7.42159,337.16635,26.7,1019.2
19.470245,0.0,58.84806,10.495713,337.83365,30.000002,1018.8
19.090246,0.0,60.344418,11.720751,349.38034,30.000002,1018.5
18.040245,0.0,64.20807,9.028754,355.4261,29.7,1018.2
16.440247,0.0,70.18566,6.924738,351.02737,30.000002,1018.1
14.340245,0.0,78.08314,6.924738,351.02737,29.7,1018.3
13.180245,0.0,84.057526,8.4042845,350.13422,27.6,1018.6
12.790245,0.0,85.03263,8.089993,339.14557,15.3,1018.5
11.780245,0.0,89.08413,7.2359104,354.28943,1.5,1018.2
11.690246,0.0,89.016335,5.95906,334.98312,0.3,1018.1
11.080245,0.0,91.09172,4.8965297,306.02737,1.0,1018.1
10.570246,0.0,91.8591,3.8268526,311.1859,0.3,1018.1
10.030245,0.0,92.447845,4.6938252,4.398697,3.0,1018.0
9.630245,0.0,92.547646,3.4152596,18.434952,21.0,1017.6
9.290245,0.0,91.76941,3.8773184,21.801407,41.0,1017.3
8.070246,0.0,94.70082,4.39436,34.99202,34.0,1017.2
10.580245,0.0,90.13329,3.8939953,33.690063,30.0,1017.1
13.420245,0.0,81.42459,3.7585104,16.69925,15.0,1017.0
15.840245,0.0,72.21023,4.5536795,18.434952,0.0,1016.6
18.030245,0.0,65.240364,4.6102495,38.659805,0.0,1015.9
19.810246,0.0,60.1562,6.763786,25.201126,0.0,1015.0
21.370245,0.0,55.41623,5.1919937,33.690063,0.3,1014.2
22.740246,0.0,50.887238,5.1919937,33.690063,11.700001,1013.3
23.720245,0.0,46.5377,5.3999996,36.86989,15.3,1012.6
24.240246,0.0,45.099064,4.5820518,44.999985,14.700001,1011.9
24.130245,0.0,45.429337,5.1919937,33.690063,26.400002,1011.0
23.550245,0.0,47.71068,6.151683,20.556046,27.6,1010.8
22.330246,0.0,53.89336,5.8048253,7.125,11.400001,1010.4
19.850245,0.0,64.14424,6.5693827,9.462311,52.0,1010.0
16.510246,0.0,77.69588,9.339208,27.552795,85.0,1010.0
16.540245,0.0,75.42638,7.928177,50.527527,42.0,1009.8
13.940246,0.0,85.33197,3.7585104,73.30075,11.0,1009.7
13.240245,0.0,83.447365,2.8116899,140.19443,14.1,1010.0
11.570246,0.0,88.22883,2.968636,165.96376,17.7,1009.7
11.430245,0.0,90.99483,3.6179552,174.28941,15.6,1009.3
11.240245,0.0,90.91945,4.3349743,175.23636,13.200001,1009.1
10.840245,0.0,93.12619,3.4152596,161.56505,6.0,1008.6
10.130245,0.0,94.09881,3.4152596,161.56505,1.8000001,1008.2
9.640245,0.0,95.03673,3.319036,167.47119,0.6,1007.9
10.3102455,0.0,93.41037,2.2768397,161.56505,15.000001,1007.5
12.460245,0.0,88.19294,1.2979984,146.30994,27.300001,1007.1
15.180245,0.0,77.84969,1.8,36.86989,28.500002,1006.2
17.600245,0.0,68.79941,4.198285,30.963745,29.400002,1005.5
19.840246,0.0,61.776974,6.193674,35.53766,28.2,1004.6
21.630245,0.0,55.335857,8.049845,26.565033,29.400002,1003.6
23.170246,0.0,50.96788,9.585739,34.286865,30.0,1002.4
24.440245,0.0,46.458435,9.178235,48.179825,64.0,1001.3
25.500246,0.0,41.98294,7.968939,71.56504,50.0,1000.7
26.070246,0.0,38.4497,5.937272,75.96376,30.0,999.9
26.180244,0.0,37.944656,4.1046314,105.25512,43.0,999.6
25.270245,0.1,41.03441,2.1897945,9.462311,29.0,999.6
23.480246,0.0,48.360085,4.510787,28.610443,25.0,999.2
21.070246,0.0,60.9329,5.8048253,29.744873,9.3,999.2
18.850245,0.0,67.61316,0.0,180.0,16.5,999.4
17.580246,0.0,69.94463,4.6938252,184.39871,17.400002,999.8
16.130245,0.0,73.722984,5.4119864,183.81407,21.6,1000.1
14.880245,0.0,84.035126,5.937272,194.03624,27.000002,1000.5
14.140245,0.0,87.06863,7.7043357,217.40535,26.400002,1000.5
13.980246,0.0,89.56627,6.638072,229.39871,21.300001,1000.4
13.940246,0.0,93.79224,5.00128,210.25644,29.0,1000.5
13.830245,0.2,95.09034,6.193674,215.53769,59.0,1000.6
14.100245,0.1,95.78881,5.0911684,225.0,59.0,1000.6
14.140245,0.3,94.233894,4.39436,214.99202,76.0,1000.4
14.130245,0.9,93.494286,5.8603754,222.51045,70.0,1000.4
14.380245,1.2,91.62463,5.6233797,230.19443,74.0,1000.5
14.720245,0.2,88.68768,5.495161,238.3925,79.0,1000.4
15.150246,0.2,85.12635,6.6185193,247.61987,87.0,1000.3
15.5602455,0.2,83.89333,8.350138,262.5686,88.0,1000.4
15.870245,0.4,81.59054,7.9526596,275.19443,87.0,1000.7
14.860246,1.7,82.3801,10.483357,285.9454,74.0,1000.7
13.820246,1.5,87.96611,15.905319,275.19443,79.0,1001.4
12.660245,2.4,87.62302,18.175545,262.0304,100.0,1002.9
12.100245,2.1,87.62776,15.141414,251.99585,100.0,1004.1
12.100245,1.1,86.10732,12.979984,250.55997,98.0,1004.8
12.230246,0.8,84.79684,13.708391,246.8014,94.0,1005.7
11.840245,0.4,84.407906,13.849477,242.10274,100.0,1006.4
11.490245,0.2,84.767715,14.33234,244.72229,97.0,1007.3
11.220245,0.1,85.95349,13.684735,243.43495,95.0,1008.2
11.120245,0.0,86.4107,13.089354,238.49574,98.0,1009.2
10.970245,0.0,86.92459,12.682018,235.40771,96.0,1009.9
10.780245,0.1,87.26024,12.496718,221.49648,93.0,1010.6
10.580245,0.2,88.67621,13.104198,232.8153,100.0,1011.2
10.370245,0.2,89.62739,13.479583,235.88553,100.0,1011.7
10.170245,0.2,89.97714,13.779114,236.72511,96.0,1012.4
10.010245,0.0,88.56299,13.397612,239.30028,97.0,1012.9
9.800245,0.0,87.458824,13.584932,237.99463,92.0,1013.1
9.760245,0.0,86.61915,12.984975,226.1233,40.0,1013.7
9.880245,0.0,85.86306,12.096214,216.52885,46.0,1014.6
10.230246,0.0,84.55974,13.493999,223.91908,61.0,1015.6
10.470245,0.0,83.839264,15.141414,241.60698,67.0,1016.0
10.910245,0.1,81.799164,15.978486,255.65067,67.0,1016.0
11.410245,0.0,79.82562,13.797913,254.87599,50.0,1016.2
12.350245,0.0,74.44325,11.384198,235.30484,98.0,1016.4
12.930245,0.0,71.94784,11.298495,239.34933,93.0,1016.4
13.740245,0.0,66.294014,10.315115,240.75117,78.0,1016.4
14.360246,0.0,62.887394,8.534353,242.35403,78.0,1016.1
14.330245,0.0,61.5949,7.771331,256.6075,72.0,1015.9
14.550245,0.0,60.721077,7.2359104,264.28943,76.0,1016.0
14.520246,0.0,61.386753,5.8048253,262.875,83.0,1016.0
14.270246,0.0,65.01705,4.896529,252.89728,94.0,1016.2
13.290245,0.0,72.06657,2.9024127,209.74489,94.0,1016.2
11.110246,0.0,81.15809,5.0528407,184.08562,96.0,1016.7
9.930245,0.0,84.98918,6.4799995,180.0,90.0,1017.3
9.0602455,0.0,88.412254,6.638072,192.52881,33.0,1017.3
8.370246,0.0,92.527756,4.3498964,204.44395,16.0,1017.8
7.3102455,0.0,94.39952,4.0249224,169.69516,12.0,1017.5
6.150245,0.0,96.87178,4.452954,165.96376,9.0,1017.5
6.3102455,0.0,95.87046,3.219938,153.43495,11.0,1017.1
6.8902454,0.0,93.26689,3.8268526,138.81407,40.0,1017.0
7.5602455,0.0,91.64287,3.0547013,135.0,53.0,1016.6
7.5102453,0.0,91.13152,3.096837,125.537674,42.0,1016.4
7.7602453,0.0,89.832886,3.6,126.869896,17.0,1016.5
9.400246,0.0,87.899864,3.8939953,123.69006,10.5,1016.5
11.5602455,0.0,79.41286,3.8939953,123.69006,15.900001,1016.5
13.350245,0.0,72.37345,6.193674,125.537674,24.0,1016.2
14.680245,0.0,66.13958,9.422101,136.54816,47.0,1015.5
15.920245,0.0,58.924046,8.161764,138.57634,52.0,1015.1
17.020245,0.0,55.94585,10.144082,152.52557,85.0,1014.4
17.600245,0.0,52.108112,12.57426,166.75948,96.0,1013.9
18.180244,0.0,47.80436,12.605142,181.63658,84.0,1013.2
18.610245,0.0,46.719765,13.450708,195.52411,88.0,1012.8
18.730246,0.0,45.92293,12.074766,206.56505,98.0,1012.7
18.700245,0.0,50.339977,5.937272,165.96376,78.0,1012.2
17.970245,0.0,53.216232,5.1919937,146.30994,52.0,1011.6
16.560246,0.0,59.73053,5.3517847,132.27368,43.0,1011.6
15.170245,0.0,69.27508,7.4128532,150.94539,30.000002,1011.6
14.470245,0.0,73.720314,5.95906,154.98311,77.0,1011.9
14.330245,0.0,76.938095,6.9527545,158.7495,100.0,1011.9
14.700245,0.2,75.77026,6.87779,186.009,93.0,1012.5
14.050245,0.5,80.85905,7.5942073,185.44034,99.0,1012.5
13.630245,0.8,85.12735,9.6932955,195.0685,100.0,1012.9
13.370245,0.8,88.27618,10.587917,197.8189,100.0,1012.8
13.050245,0.8,89.908455,9.826088,188.42697,98.0,1012.7
13.020246,0.6,90.80753,10.239453,190.12466,100.0,1012.7
13.210245,0.8,90.34025,11.177405,194.93143,99.0,1012.7
13.350245,0.4,90.05162,11.770403,203.4287,95.0,1013.0
13.850245,0.6,88.43648,13.217443,209.35776,94.0,1013.0
14.400246,0.3,87.90301,14.982228,215.21759,90.0,1013.4
15.420245,0.6,84.9322,13.684735,215.36246,75.0,1013.7
16.180246,0.2,81.04335,12.181624,214.1597,73.0,1013.5
17.130245,0.0,75.32663,14.264361,222.95459,76.0,1013.3
18.340246,0.0,68.72175,14.264361,227.04541,81.0,1013.0
19.370245,0.3,63.532078,13.755579,227.1211,54.0,1012.5
20.350245,0.2,57.555424,13.493999,226.08093,37.0,1011.5
20.660246,0.0,56.0118,13.276144,229.39871,27.0,1010.7
20.590246,0.0,56.217804,10.587918,234.68878,17.7,1010.1
20.570246,0.0,56.8887,6.696387,233.74615,29.1,1009.4
19.390245,0.0,61.590534,4.2136917,250.0169,45.0,1009.2
17.430244,0.0,76.82471,0.8049845,296.56506,31.0,1009.3
15.980246,0.3,82.30554,2.2768397,71.56504,30.000002,1009.3
14.900246,0.5,89.0532,3.5455887,66.037506,32.0,1009.5
14.380245,1.0,93.201225,3.6,89.99999,45.0,1009.6
14.110246,1.1,97.495636,2.3051248,141.34018,97.0,1010.1
13.870245,0.6,98.7096,2.8116899,140.19443,93.0,1009.8
13.660245,0.1,99.22519,3.4152596,161.56505,97.0,1009.9
13.450245,0.0,99.35356,5.2416787,164.0546,91.0,1009.3
13.160245,0.0,99.28611,5.937272,165.96376,99.0,1009.1
13.090245,0.0,99.28552,5.1544156,167.90524,99.0,1008.8
13.140245,0.0,99.22073,5.0528407,175.91438,96.0,1008.7
13.260245,0.0,98.57244,5.0528407,175.91438,96.0,1008.9
13.670245,0.2,97.16707,5.04,180.0,97.0,1008.7
14.210245,0.7,90.77333,5.315336,208.30077,95.0,1008.9
13.930245,0.4,89.38479,8.049845,243.43495,97.0,1009.0
13.490245,0.6,90.3016,11.841756,250.46335,96.0,1009.7
13.770246,1.0,89.371666,11.503113,249.86371,97.0,1010.2
13.780245,1.1,90.0254,11.269782,243.43495,97.0,1010.7
14.110246,0.9,88.10919,13.527572,244.79889,96.0,1011.2
14.540245,0.6,86.93522,12.72283,244.88516,95.0,1011.6
14.480246,0.2,86.35676,12.55879,242.70044,82.0,1011.7
14.630245,0.0,83.61695,11.681987,236.30994,83.0,1012.0
14.180245,0.0,82.56708,13.584932,237.99463,97.0,1012.4
13.830245,0.0,82.57732,11.592894,233.84181,98.0,1012.7
13.170245,0.0,85.58943,8.209263,232.12502,89.0,1012.9
13.320246,0.3,81.79464,5.8603754,222.51045,65.0,1013.4
12.090245,0.3,88.93177,5.4833565,203.1986,48.0,1014.1
11.590245,0.3,91.6817,4.452954,194.03624,57.0,1014.4
11.440246,0.3,92.10375,4.6102495,218.65982,100.0,1014.8
11.350245,0.3,91.111534,3.219938,243.43495,100.0,1014.9
10.970245,0.3,92.88318,3.6,233.1301,99.0,1014.9
10.760245,0.4,92.87042,4.8433046,221.98721,100.0,1014.7
10.5602455,0.4,94.37573,4.1046314,232.12502,96.0,1014.9
10.330245,0.4,95.13248,3.396233,237.99463,100.0,1014.7
10.210245,0.5,94.99856,3.219938,243.43495,99.0,1014.8
10.550245,0.4,94.375244,3.5455887,246.0375,96.0,1015.0
11.000245,0.3,93.32394,4.1046314,254.74487,84.0,1015.4
11.570246,0.5,90.51686,3.9763298,275.19443,97.0,1016.0
12.270246,0.3,86.53212,4.39436,304.99203,92.0,1016.4
12.980246,0.3,85.28248,5.904439,322.43143,100.0,1016.5
14.340245,0.3,84.75537,2.8799999,360.0,100.0,1016.7
15.200245,0.3,82.587135,3.0758414,339.44397,100.0,1016.7
15.150246,0.3,81.8195,3.096837,324.46234,99.0,1016.8
15.200245,0.3,81.23239,5.1919937,326.30994,92.0,1016.8
15.370245,0.2,80.77294,6.1305785,319.76367,87.0,1016.7
14.950245,0.1,81.522446,7.072878,345.25644,88.0,1016.7
14.640245,0.2,84.062584,4.452954,345.96375,95.0,1016.9
14.180245,0.2,86.555115,3.8773184,338.1986,95.0,1017.3
13.540245,0.6,89.768425,5.634891,333.43497,89.0,1018.0
13.180245,0.3,90.69868,8.089993,339.14557,84.0,1018.4
13.040245,0.0,91.11118,10.495713,354.09387,76.0,1019.2
12.710245,0.0,91.51335,9.726665,2.1210938,64.0,1019.5
12.380245,0.0,91.9191,10.853866,5.7105865,42.0,1019.9
11.940246,0.0,91.58285,10.464798,3.9451752,33.0,1020.5
11.370245,0.0,92.53352,9.726665,357.8789,33.0,1021.0
10.850245,0.0,92.93856,7.9932976,352.23483,29.0,1020.9
10.630245,0.0,93.99802,6.638072,347.4712,18.300001,1021.3
10.670245,0.0,94.25403,6.28713,346.7595,25.0,1021.6
10.480246,0.0,94.30802,5.5887027,345.0686,32.0,1022.3
10.590245,0.0,93.86909,6.725354,344.4759,47.0,1022.8
11.570246,0.0,90.63872,7.6367526,351.8699,51.0,1023.4
12.890245,0.0,82.84487,10.446206,1.9749298,68.0,1023.7
14.140245,0.0,75.47145,10.1376915,6.1154785,40.0,1023.8
14.970245,0.0,70.17632,10.538843,7.853302,49.0,1023.7
15.750245,0.0,61.263874,11.165805,358.1524,34.0,1023.8
16.480246,0.0,55.082066,12.261158,356.63354,42.0,1023.7
16.690245,0.0,54.16169,12.959999,360.0,40.0,1023.6
16.810246,0.0,53.453777,12.599999,360.0,50.0,1023.5
16.790245,0.0,53.118378,12.599999,360.0,60.0,1023.5
16.710245,0.0,55.82702,12.783802,9.72757,57.0,1023.7
16.360247,0.0,57.836777,12.522619,18.434952,51.0,1024.0
15.620245,0.0,63.054184,10.041354,14.534454,62.0,1024.2
14.780245,0.0,66.11661,9.47012,8.74614,61.0,1024.5
13.490245,0.0,70.45264,8.4042845,9.865799,72.0,1025.1
12.260245,0.0,76.0221,6.9899354,11.888657,81.0,1025.7
11.440246,0.0,80.92821,6.0347,17.35402,78.0,1025.9
11.350245,0.0,83.49306,5.95906,25.016876,53.0,1026.1
10.460245,0.0,87.94382,6.6087217,29.357742,17.0,1025.8
9.910245,0.0,89.89411,6.9153743,38.659805,12.0,1025.4
9.100245,0.0,92.00756,6.1305785,49.76364,15.0,1025.5
8.950245,0.0,92.62979,7.42159,39.09384,15.0,1025.5
8.940246,0.0,92.94696,8.217153,28.810776,7.0,1025.0
8.890245,0.0,93.00751,7.145796,40.914368,15.0,1025.1
9.680245,0.0,92.04776,5.0911684,44.999985,35.0,1025.5
11.870245,0.0,85.85035,5.634891,26.565033,25.0,1025.7
13.350245,0.0,82.29426,8.39657,30.963745,32.0,1025.5
14.570246,0.0,77.131935,12.313894,52.125008,84.0,1025.1
15.580245,0.0,71.920044,12.7279215,61.2602,100.0,1024.7
16.680244,0.0,67.15835,9.422101,43.451828,99.0,1024.6
17.480246,0.0,63.953453,9.931042,46.468796,100.0,1024.2
18.350245,0.0,61.6751,8.0899935,32.275635,100.0,1023.8
19.130245,0.0,58.921974,9.504272,37.30394,97.0,1023.3
19.660246,0.0,56.697765,8.4963045,36.38434,100.0,1022.5
20.010244,0.0,55.586075,8.913181,46.636566,98.0,1022.2
19.970245,0.0,55.131596,7.6367526,44.999985,95.0,1021.8
19.710245,0.0,55.583622,5.8048253,29.744873,58.0,1021.5
18.170246,0.0,62.00496,6.0347,17.35402,32.0,1021.6
15.200245,0.0,70.60177,7.0911775,23.962494,26.0,1021.6
14.200245,0.0,73.67125,6.4096174,38.157227,9.0,1022.1
12.520246,0.0,80.316246,6.638072,49.398697,5.0,1022.3
10.540245,0.0,87.89174,8.942214,49.89908,1.0,1021.9
9.690246,0.0,90.491714,7.4128532,60.945396,0.0,1021.9
8.750245,0.0,92.48962,6.489992,70.55996,0.0,1021.9
7.880245,0.0,94.62584,6.151683,69.443954,0.0,1021.7
7.3502455,0.0,95.65111,6.489992,70.55996,0.0,1021.7
6.8902454,0.0,96.56352,5.2416787,74.054596,0.0,1021.7
6.3202453,0.0,97.48682,4.5536795,71.56504,0.0,1021.6
7.9302454,0.0,94.17295,3.96,89.99999,0.0,1021.8
11.160245,0.0,85.83023,4.73506,81.25384,0.0,1022.1
14.220245,0.0,74.374306,3.8773184,68.19859,0.0,1022.2
16.690245,0.0,65.294106,4.6938257,57.5288,0.0,1021.8
18.550245,0.0,60.09403,6.489992,56.30993,0.0,1021.8
20.010244,0.0,54.517967,5.8603754,42.510437,0.0,1021.4
21.220245,0.0,50.311016,6.989936,55.491463,0.0,1021.0
22.190245,0.0,47.62358,6.792466,57.994614,0.0,1020.6
22.950245,0.0,45.801224,7.145796,49.085617,0.90000004,1020.1
23.520245,0.0,44.450726,7.127636,44.999985,1.0,1019.5
23.770245,0.0,42.625248,6.8777895,42.87889,0.0,1019.1
23.620245,0.0,41.95749,6.297428,30.963745,1.0,1018.7
22.780245,0.0,46.495083,5.2416787,15.945404,3.9,1018.6
20.330246,0.0,55.92808,5.506941,11.309921,6.3,1018.6
18.490246,0.0,59.04145,7.289445,32.905228,11.400001,1019.0
16.010246,0.0,70.14748,6.4096174,51.842773,20.1,1019.5
13.110246,0.0,81.10864,6.9527545,68.7495,24.900002,1019.7
12.260245,0.0,84.74317,5.937272,75.96376,8.700001,1019.7
10.990245,0.0,87.40008,5.0911684,81.869896,9.900001,1019.7
10.190246,0.0,88.64021,4.3349743,85.23635,10.5,1019.6
9.510245,0.0,90.168304,3.96,89.99999,7.2000003,1019.4
8.830245,0.0,91.86242,4.32,89.99999,8.1,1019.8
8.270246,0.0,93.417336,4.68,89.99999,9.6,1019.6
7.730245,0.0,93.90204,4.3349743,94.76365,6.3,1019.9
9.370245,0.0,90.52793,4.1046314,105.25512,6.0,1019.8
12.860246,0.0,81.12853,4.3498964,114.44395,11.1,1019.9
16.080246,0.0,69.227394,3.0758414,110.556046,5.7000003,1020.3
18.520245,0.0,58.49647,3.6179552,95.71059,3.3000002,1020.3
20.400246,0.0,53.105972,4.3349743,85.23635,0.3,1020.0
21.870245,0.0,50.62099,6.28713,66.37062,0.0,1019.4
23.030245,0.0,46.316185,6.379216,73.61045,2.0,1018.7
24.080246,0.0,42.45606,4.802999,77.00538,6.0,1018.4
24.750246,0.0,39.379078,3.4152596,71.56504,1.0,1018.1
25.230246,0.0,37.069305,3.096837,35.53766,4.0,1017.6
25.480246,0.0,36.742073,4.0249224,26.565033,9.0,1017.4
24.990246,0.0,40.356964,5.2416787,15.945404,10.0,1016.8
24.300245,0.0,42.51811,5.0528407,4.085617,13.0,1016.5
21.880245,0.0,54.673096,5.8603754,10.619659,11.0,1016.5
19.930244,0.0,55.195126,8.534353,27.645966,16.0,1016.5
18.060246,0.0,63.998894,7.491114,54.782394,16.0,1017.1
15.080245,0.0,76.24087,5.4833565,66.8014,12.3,1017.1
13.540245,0.0,83.87595,7.072878,75.25644,47.0,1017.0
12.660245,0.0,86.167145,8.049845,100.30484,39.0,1017.3
11.970245,0.0,87.379486,7.42159,104.03624,34.0,1017.0
11.490245,0.0,87.50905,5.815978,111.80141,33.0,1017.2
11.280245,0.0,86.8977,5.634891,116.56505,44.0,1017.3
11.000245,0.0,86.98674,6.6185193,112.380135,56.0,1017.3
11.000245,0.0,85.40477,5.634891,116.56505,53.0,1017.1
11.960245,0.0,84.53647,5.1165614,129.2894,40.0,1017.1
14.980246,0.0,75.26144,5.1165614,129.2894,25.0,1017.0
17.400246,0.0,65.93337,5.315336,118.30075,23.0,1017.0
19.640245,0.0,57.608795,5.692099,124.69515,37.0,1016.9
21.640245,0.0,53.359867,5.0911684,135.0,41.0,1016.6
23.230246,0.0,49.819195,3.8939953,123.69006,54.0,1016.1
24.240246,0.0,47.23936,3.8773184,201.8014,40.0,1015.7
25.010244,0.0,45.702503,3.7585104,196.69925,16.0,1015.1
25.630245,0.1,43.634537,3.6,143.1301,11.1,1014.4
25.230246,0.0,44.21983,5.3517847,132.27368,7.8,1013.8
24.520245,0.0,45.900314,6.193674,144.46231,15.000001,1013.2
23.970245,0.0,48.365128,5.0142193,158.9625,21.300001,1012.8
22.710245,0.0,60.249672,4.6800003,202.61987,27.000002,1012.9
21.070246,0.0,61.817337,5.692099,214.69516,27.900002,1013.4
18.630245,0.5,69.55346,5.815978,201.8014,34.0,1014.0
17.420246,0.7,75.07867,2.5455842,188.1301,40.0,1014.7
16.220245,0.0,82.06631,2.52,180.0,35.0,1014.9
16.460245,0.0,82.6903,6.763786,205.20113,27.6,1015.4
16.060246,0.2,85.448326,5.5887027,194.93143,49.0,1015.2
15.340245,0.4,88.79848,5.1544156,192.09476,77.0,1015.2
14.580245,0.4,91.99882,3.96,180.0,71.0,1014.9
14.480246,0.0,91.87196,3.2599385,173.6598,92.0,1014.9
14.170245,0.0,93.18995,3.6179552,174.28941,72.0,1014.9
14.160245,0.1,92.88389,3.2599385,173.6598,68.0,1014.9
14.380245,0.1,92.7136,2.9024127,172.87498,51.0,1015.0
15.710245,0.0,88.13629,3.319036,167.47119,51.0,1015.1
17.060246,0.0,84.121216,2.9024127,172.87498,51.0,1015.1
18.730246,0.0,77.379326,2.968636,165.96376,52.0,1015.2
19.830246,0.0,72.27943,3.8939953,146.30994,51.0,1014.7
21.200245,0.0,63.194237,5.1919937,236.30994,23.0,1013.8
22.130245,0.0,59.218727,6.193674,215.53769,9.0,1013.1
22.640245,0.0,56.287117,6.151683,200.55605,6.3,1012.5
23.280245,0.0,53.36287,6.5693827,189.46233,21.0,1011.8
23.610245,0.0,50.317245,6.2145634,190.00798,20.0,1011.4
23.810246,0.0,48.25793,5.4119864,176.18593,22.0,1010.3
23.540245,0.0,49.117893,5.154415,155.22485,12.0,1009.7
23.100245,0.0,49.94927,3.4152596,108.434944,14.0,1009.4
21.520245,0.0,53.75504,4.0249224,63.43495,11.700001,1009.0
18.770245,0.0,62.020832,6.725354,74.47588,13.8,1009.3
16.610245,0.0,74.39747,6.849467,93.01279,10.0,1009.4
15.3102455,0.0,80.60437,5.5887027,104.93142,11.0,1009.3
13.970245,0.0,84.769684,5.6002855,135.0,14.0,1009.5
13.400246,0.0,86.706314,5.634891,153.43495,28.0,1009.3
13.010245,0.0,87.24773,5.6233797,140.19443,49.0,1008.8
12.710245,0.0,88.039154,5.3517847,132.27368,27.0,1008.3
12.140245,0.0,89.17516,4.39436,124.99202,21.0,1007.9
11.470245,0.0,90.3265,5.154415,114.77514,36.0,1007.6
11.090245,0.0,89.80964,5.4833565,113.19859,29.0,1007.5
12.150246,0.0,88.937035,5.315336,118.30075,4.0,1007.3
15.170245,0.0,79.311455,4.510787,118.61046,3.0,1007.4
18.040245,0.0,69.02506,4.0249224,116.56505,5.1000004,1007.2
20.320246,0.0,62.748554,4.0249224,116.56505,13.8,1007.0
22.180244,0.0,58.538692,4.510787,118.61046,16.5,1006.4
23.400246,0.0,54.167816,2.3051248,51.34018,12.3,1005.7
23.990246,0.0,51.58856,5.154415,65.224846,26.0,1005.1
24.510244,0.0,47.9403,6.924738,81.02737,37.0,1004.3
24.810246,0.0,44.044582,2.2768397,71.56504,29.0,1004.0
25.080246,0.0,42.39771,8.78872,304.99203,31.0,1003.9
24.370245,0.3,46.53141,14.168641,297.2161,24.300001,1004.2
21.000246,0.4,61.922756,15.459054,297.75854,28.800001,1004.8
18.620245,0.4,70.055916,13.584932,302.00537,29.1,1004.7
17.730246,0.0,71.75192,10.829958,291.44775,40.0,1005.6
16.990246,0.0,74.90694,8.891344,291.37064,50.0,1005.9
16.290245,0.2,76.64215,8.766573,289.17902,59.0,1006.8
15.350245,0.3,79.70707,6.9899354,281.88867,72.0,1007.1
